t,u(t),y(t)
647.00,0.841257,-0.544991
648.00,0.349283,-0.323765
649.00,-0.336457,-0.134890
650.00,0.563851,0.134056
651.00,-1.201982,-0.287301
652.00,-0.433548,0.584931
653.00,0.632776,0.123978
654.00,-0.635821,-0.301094
655.00,-0.811423,0.355651
656.00,3.015624,0.328644
657.00,0.286648,-1.414846
658.00,1.780400,0.068367
659.00,-1.352044,-0.810885
660.00,-1.760877,0.653406
661.00,1.198158,0.674375
662.00,-1.707549,-0.640335
663.00,-0.675248,0.894522
664.00,1.994689,0.222516
665.00,1.040016,-0.946625
666.00,-1.556382,-0.315054
667.00,1.546608,0.755691
668.00,0.396177,-0.851773
669.00,0.625710,-0.084166
670.00,0.999675,-0.237336
671.00,0.685837,-0.442085
672.00,-0.699086,-0.268589
673.00,-1.522532,0.340452
674.00,1.506522,0.616279
675.00,1.253256,-0.772822
676.00,0.159528,-0.431316
677.00,-0.523724,0.008856
678.00,0.247944,0.192970
679.00,1.259350,-0.180429
680.00,-0.055591,-0.540009
681.00,-0.198085,0.122012
682.00,0.036777,0.055152
683.00,-1.365086,-0.056330
684.00,-1.355630,0.620871
685.00,-2.054173,0.528348
686.00,0.564146,0.862539
687.00,-0.663218,-0.326941
688.00,0.967393,0.381926
689.00,-0.939889,-0.441809
690.00,-0.240192,0.470414
691.00,-1.216948,0.042072
692.00,-1.326422,0.532098
693.00,0.614647,0.546091
694.00,-1.690635,-0.333633
695.00,0.424804,0.844418
696.00,-1.963167,-0.281469
697.00,-0.239095,0.916013
698.00,0.013213,0.020666
699.00,0.836372,-0.000149
700.00,1.311124,-0.345437
701.00,0.865386,-0.539172
702.00,-0.798422,-0.335360
703.00,-1.247847,0.373204
704.00,-0.050190,0.469295
705.00,0.034087,-0.049353
706.00,0.217267,0.029640
707.00,-0.348133,-0.063354
708.00,-0.013504,0.163437
709.00,-1.065966,-0.031752
710.00,-0.398634,0.471064
711.00,1.019422,0.121463
712.00,-1.140486,-0.464111
713.00,-0.255213,0.597946
714.00,0.881839,0.039040
715.00,-0.424086,-0.419838
716.00,-0.984362,0.258987
717.00,-0.174477,0.412472
718.00,1.758708,0.012833
719.00,1.234642,-0.768799
720.00,-1.118187,-0.424165
721.00,-0.033640,0.549324
722.00,0.015955,-0.114019
723.00,-0.453448,-0.012444
724.00,-1.421923,0.236114
725.00,-2.124629,0.619052
726.00,0.231943,0.862550
727.00,0.476865,-0.217999
728.00,-0.785148,-0.141630
729.00,-0.974703,0.418530
730.00,0.502963,0.364340
731.00,2.953562,-0.291432
732.00,-0.650568,-1.267619
733.00,0.407265,0.486271
734.00,2.166013,-0.279505
735.00,0.125097,-1.004113
736.00,-0.233708,0.087063
737.00,-0.688294,0.090601
738.00,0.008944,0.244594
739.00,0.511621,-0.047517
740.00,0.095357,-0.197611
741.00,-0.480688,0.004222
742.00,-0.043044,0.215433
743.00,-0.490650,-0.022427
744.00,-0.967571,0.219164
745.00,-0.907777,0.417137
746.00,-0.269089,0.355307
747.00,0.450560,0.087177
748.00,0.277091,-0.183822
749.00,2.110257,-0.087116
750.00,0.085708,-0.950435
751.00,-0.765998,0.075275
752.00,0.801772,0.310236
753.00,0.324858,-0.442153
754.00,-0.701674,-0.086009
755.00,-2.602199,0.346575
756.00,-1.156367,1.107640
757.00,1.301925,0.354989
758.00,-0.121660,-0.599319
759.00,-0.692891,0.200797
760.00,1.046705,0.296394
761.00,0.149125,-0.552170
762.00,-1.072882,0.001656
763.00,1.544186,0.501750
764.00,-0.784931,-0.776350
765.00,-0.047196,0.451743
766.00,-1.030397,-0.027333
767.00,-0.028781,0.442782
