t,u(t),y(t)
830.00,1.448937,-0.178282
831.00,-1.645001,0.789493
832.00,-0.299978,0.481377
833.00,0.982098,-1.101412
834.00,0.692189,0.106075
835.00,-0.618284,0.572648
836.00,-1.289279,0.163511
837.00,-0.744630,-0.451590
838.00,0.568130,-0.534209
839.00,0.018307,-0.112395
840.00,-0.584258,0.452599
841.00,-0.696162,-0.068031
842.00,1.669527,-0.298245
843.00,-1.043760,-0.233414
844.00,-1.742859,0.951413
845.00,0.503026,-0.790248
846.00,1.235387,-0.697951
847.00,0.202446,0.590346
848.00,-0.070799,0.565598
849.00,0.991024,-0.137870
850.00,-0.767675,-0.108727
851.00,-0.701254,0.484316
852.00,-1.065767,-0.555551
853.00,1.720527,-0.232125
854.00,0.182172,-0.368650
855.00,-0.807767,1.051056
856.00,-1.213206,-0.199135
857.00,-1.261570,-0.465925
858.00,-0.858299,-0.450906
859.00,2.280902,-0.366433
860.00,-0.122911,-0.148832
861.00,-0.528188,1.306015
862.00,0.231686,-0.448093
863.00,-0.127595,-0.301346
864.00,0.563928,0.200539
865.00,0.053092,-0.082739
866.00,0.314725,0.297330
867.00,0.325190,-0.071233
868.00,-1.091365,0.130233
869.00,-1.333685,0.102017
870.00,-0.790052,-0.593431
871.00,0.514563,-0.452555
872.00,0.046618,-0.110605
873.00,-0.956130,0.437737
874.00,-0.248211,-0.036087
875.00,-0.109837,-0.481092
876.00,1.142252,0.055133
877.00,-1.070838,0.019870
878.00,0.039317,0.584670
879.00,1.231458,-0.720644
880.00,0.261332,0.182623
881.00,-0.190626,0.618055
882.00,-0.645769,-0.092938
883.00,0.034866,-0.179619
884.00,0.219239,-0.290994
885.00,-0.760499,0.138533
886.00,1.365003,0.119847
887.00,-0.102243,-0.404632
888.00,0.052038,0.794803
889.00,0.027578,-0.282097
890.00,0.575779,0.007328
891.00,1.605411,-0.000611
892.00,1.696940,0.269901
893.00,-1.170612,0.670471
894.00,-0.312756,0.507602
895.00,-1.458301,-0.930831
896.00,3.827356,0.007850
897.00,1.051141,-0.621775
898.00,0.718751,2.136526
899.00,1.361048,-0.150692
900.00,-0.961523,0.045373
901.00,-2.122222,0.482287
902.00,2.301184,-0.750210
903.00,-0.294850,-0.899576
904.00,0.316410,1.523607
905.00,0.500533,-0.504167
906.00,-0.003642,0.145620
907.00,-0.811214,0.181310
908.00,-1.034200,-0.108661
909.00,0.817511,-0.409386
910.00,-0.727325,-0.352826
911.00,0.193244,0.610608
912.00,-0.638938,-0.467310
913.00,0.654149,0.210069
914.00,0.097008,-0.329150
915.00,-1.219176,0.436378
916.00,0.584487,-0.056256
917.00,0.607449,-0.628196
918.00,1.075464,0.503281
919.00,-0.344666,0.221865
920.00,0.387681,0.396427
921.00,1.287456,-0.387293
922.00,-0.390553,0.217228
923.00,0.755696,0.554478
924.00,0.720430,-0.432438
925.00,1.503259,0.402797
926.00,-0.101396,0.218424
927.00,-1.555218,0.574676
928.00,0.472299,-0.349024
929.00,1.190065,-0.781083
930.00,-0.019108,0.512402
931.00,-0.537076,0.538389
932.00,-0.024021,-0.228095
933.00,0.492104,-0.297493
934.00,0.705977,0.086348
