t,u(t),y(t)
572.00,-1.779284,0.204109
573.00,-1.208950,-0.971140
574.00,0.807793,-0.271261
575.00,1.004673,0.522084
576.00,0.513821,0.325835
577.00,-0.552299,0.109643
578.00,-0.556698,-0.332612
579.00,0.973627,-0.180545
580.00,0.264160,0.545406
581.00,-0.902767,-0.042664
582.00,-2.003529,-0.455244
583.00,-0.979519,-0.824419
584.00,1.009498,-0.189264
585.00,-0.335825,0.573407
586.00,-1.050896,-0.350004
587.00,-1.486524,-0.417244
588.00,0.376048,-0.549772
589.00,-1.252943,0.402997
590.00,-0.221106,-0.682037
591.00,-0.096521,0.125872
592.00,-0.061391,-0.038069
593.00,-2.458268,0.003802
594.00,1.462091,-1.174135
595.00,0.703067,1.091939
596.00,-0.417753,0.058768
597.00,-0.351866,-0.259577
598.00,0.072990,-0.120883
599.00,0.985518,0.102295
600.00,0.333136,0.442357
601.00,-0.326604,-0.006391
602.00,0.336014,-0.175952
603.00,1.490422,0.242006
604.00,0.622820,0.650677
605.00,-0.607306,0.044466
606.00,0.683315,-0.348159
607.00,0.887554,0.438185
608.00,0.168808,0.280503
609.00,1.174819,-0.047098
610.00,-0.062900,0.527672
611.00,0.860210,-0.201039
612.00,-0.056472,0.436185
613.00,0.343864,-0.184354
614.00,-0.960073,0.190794
615.00,-0.138428,-0.513500
616.00,1.940123,0.098583
617.00,1.468375,0.914157
618.00,0.527692,0.382104
619.00,0.972503,0.058601
620.00,-0.537273,0.405633
621.00,0.062444,-0.404977
622.00,-0.799750,0.154533
623.00,-0.231944,-0.395380
624.00,0.516421,0.026894
625.00,-0.352556,0.273038
626.00,1.087094,-0.268254
627.00,1.302167,0.588811
628.00,-0.483051,0.440248
629.00,0.954349,-0.396287
630.00,0.409124,0.566422
631.00,-0.128835,0.017206
632.00,0.407795,-0.098449
633.00,-1.084982,0.237962
634.00,2.089675,-0.581950
635.00,-0.310189,1.180861
636.00,-1.548323,-0.510073
637.00,-0.741410,-0.637666
638.00,-0.472220,-0.111074
639.00,-0.572805,-0.113918
640.00,0.968229,-0.214994
641.00,-0.207751,0.537326
642.00,1.820774,-0.256426
643.00,2.587290,0.935221
644.00,0.702786,0.962856
645.00,-1.076032,-0.027949
646.00,-0.054435,-0.579891
647.00,-0.262991,0.147396
648.00,1.690595,-0.154033
649.00,1.664394,0.847748
650.00,-1.147642,0.512895
651.00,1.034136,-0.779602
652.00,0.351708,0.713704
653.00,-1.108918,-0.037586
654.00,-1.056896,-0.569274
655.00,-0.634535,-0.298565
656.00,0.062913,-0.199619
657.00,-1.663268,0.122173
658.00,-0.546704,-0.842707
659.00,0.511360,0.004472
660.00,-0.009814,0.309976
661.00,2.085670,-0.089146
662.00,-0.040363,1.026086
663.00,0.681155,-0.356591
664.00,-0.316058,0.369081
665.00,-0.039061,-0.254673
666.00,-0.023477,0.044309
667.00,0.031078,-0.006774
668.00,-0.234004,0.007114
669.00,1.026987,-0.099318
670.00,0.499876,0.514137
671.00,0.680354,0.083840
672.00,-1.547792,0.268379
673.00,-0.416984,-0.838133
674.00,1.215017,0.066586
675.00,0.174095,0.613629
676.00,-0.591098,-0.104348
677.00,0.990878,-0.287458
678.00,0.597199,0.553088
679.00,-0.035494,0.098334
680.00,-0.484679,-0.076185
681.00,1.316112,-0.231649
682.00,1.652938,0.690308
683.00,-0.287534,0.558587
684.00,-0.666896,-0.368416
685.00,2.662548,-0.225711
686.00,0.761847,1.376617
687.00,0.116765,-0.079454
688.00,1.261997,0.039015
689.00,1.192034,0.583646
690.00,-0.140475,0.377686
691.00,1.571501,-0.230183
692.00,1.036163,0.801316
693.00,0.261778,0.241066
694.00,-0.713925,0.006363
695.00,0.471799,-0.356197
696.00,0.997316,0.347389
697.00,-0.508840,0.387445
698.00,1.420092,-0.390093
699.00,-0.333265,0.772986
700.00,-1.856973,-0.385971
701.00,1.396693,-0.795829
702.00,1.381000,0.961651
703.00,-0.812443,0.398219
704.00,0.685939,-0.566365
705.00,0.275149,0.441305
706.00,-0.058402,0.020193
707.00,0.903548,-0.063155
708.00,1.046750,0.466517
709.00,1.532437,0.336366
710.00,-0.751318,0.590397
711.00,1.998372,-0.584450
712.00,0.467453,1.116849
713.00,0.293284,-0.101876
714.00,-1.277616,0.088284
715.00,1.505762,-0.636790
716.00,-0.066025,0.920557
717.00,1.161916,-0.291648
718.00,-0.413812,0.593214
719.00,-0.280486,-0.395607
720.00,1.385836,-0.036376
721.00,1.134030,0.698548
722.00,0.185925,0.332626
723.00,-1.120581,-0.051347
724.00,0.483601,-0.548420
725.00,-1.101202,0.428889
726.00,1.269777,-0.631896
727.00,-1.682595,0.786168
728.00,-0.952433,-1.018675
729.00,-0.042298,-0.159607
730.00,1.211323,0.093184
731.00,1.790471,0.547718
732.00,-0.942586,0.680795
733.00,-0.883167,-0.709615
734.00,-1.092096,-0.258834
735.00,0.205009,-0.397803
736.00,0.149332,0.253439
737.00,0.240850,0.010379
738.00,0.761347,0.096971
739.00,0.352767,0.340577
740.00,2.528633,0.050286
741.00,-0.016069,1.187481
742.00,-1.142777,-0.420179
743.00,1.234947,-0.480038
744.00,-0.927967,0.784999
745.00,-0.571092,-0.666214
746.00,-0.270998,-0.122296
747.00,-0.693610,-0.062074
748.00,-0.244519,-0.300939
749.00,-0.580351,-0.008352
750.00,-0.162462,-0.251238
751.00,0.900748,-0.009336
752.00,1.139388,0.447122
753.00,1.564868,0.411857
754.00,1.433985,0.588493
755.00,0.764385,0.462998
756.00,-0.967857,0.177134
757.00,0.303006,-0.565515
758.00,-0.234175,0.315162
759.00,-1.133767,-0.170120
760.00,-0.170451,-0.488119
761.00,-0.420400,0.074336
762.00,-1.187082,-0.196562
763.00,0.647166,-0.527558
764.00,-0.231410,0.506620
765.00,1.378581,-0.233308
766.00,0.033750,0.711870
767.00,-1.302457,-0.200644
768.00,0.875688,-0.604621
769.00,0.307870,0.613493
770.00,0.060134,-0.017326
771.00,1.415790,0.018638
772.00,-0.931529,0.653558
773.00,-1.167603,-0.664567
774.00,0.544129,-0.380080
775.00,-0.616890,0.433311
776.00,-0.327171,-0.385457
777.00,-0.928747,-0.014736
778.00,1.244729,-0.408412
779.00,-0.877290,0.764217
780.00,0.420722,-0.652334
781.00,-0.954548,0.390631
782.00,-0.651382,-0.541544
783.00,-0.881896,-0.173203
784.00,-0.440094,-0.323721
785.00,0.185850,-0.092427
786.00,1.812714,0.144916
787.00,-0.067115,0.838709
788.00,-0.176785,-0.336287
789.00,0.475910,-0.039286
790.00,0.149327,0.236724
791.00,-0.902969,-0.005161
792.00,0.630601,-0.432983
793.00,-0.142056,0.420168
794.00,-1.124410,-0.187649
795.00,1.518223,-0.502746
796.00,-1.410198,0.909286
797.00,1.319539,-0.939492
798.00,-1.863166,0.878825
799.00,-0.034687,-1.150484
800.00,0.789819,0.321269
801.00,0.394841,0.324191
802.00,0.717119,0.075628
803.00,0.156959,0.284022
804.00,0.356731,-0.043464
805.00,0.898359,0.163922
806.00,1.349295,0.367177
807.00,-0.806784,0.513460
808.00,1.960779,-0.574395
809.00,-0.137701,1.099101
810.00,-0.578570,-0.386402
811.00,-1.453955,-0.199647
812.00,-0.685783,-0.635735
813.00,-1.383136,-0.107213
814.00,1.009656,-0.606380
815.00,-2.573035,0.710464
816.00,-0.773473,-1.432158
817.00,0.938636,0.042101
818.00,0.629316,0.523808
819.00,-0.456276,0.125185
820.00,1.153012,-0.266892
821.00,-1.088228,0.608145
822.00,1.241564,-0.723427
823.00,-0.192043,0.809046
824.00,-0.410013,-0.312517
825.00,-1.406978,-0.130046
