t,u(t),y(t)
675.00,0.751804,0.720092
676.00,-0.177818,0.556841
677.00,-1.093863,0.185182
678.00,0.208779,0.200691
679.00,0.161432,-0.506645
680.00,-1.134950,-0.334070
681.00,-0.193878,0.112015
682.00,-1.235064,-0.418914
683.00,-1.562831,-0.514295
684.00,-1.138762,-0.643586
685.00,0.078593,-1.150196
686.00,1.227165,-1.133563
687.00,1.774353,-0.465547
688.00,-0.336040,0.507287
689.00,0.478157,1.228863
690.00,-2.106478,0.586581
691.00,1.194988,0.146007
692.00,-0.154268,-0.720284
693.00,-1.794758,-0.284312
694.00,-0.083956,0.318597
695.00,0.548107,-0.787980
696.00,-0.443639,-0.729836
697.00,0.356141,0.135513
698.00,1.102427,0.010717
699.00,-1.655358,0.004429
700.00,-2.184716,0.592525
701.00,0.605430,-0.272008
702.00,0.845458,-1.527886
703.00,0.001309,-0.637931
704.00,-0.330402,0.505152
705.00,-0.695574,0.340176
706.00,0.306987,-0.106979
707.00,0.139539,-0.420300
708.00,-0.170780,-0.149539
709.00,1.149388,0.151807
710.00,0.581757,-0.008964
711.00,-1.042021,0.428808
712.00,-1.285370,0.684921
713.00,-1.085761,-0.179656
714.00,1.580266,-0.922513
715.00,-0.270772,-0.992305
716.00,-0.089095,0.206261
717.00,-1.849926,0.448285
718.00,-0.600368,-0.085158
719.00,-1.172525,-0.826057
720.00,-0.837676,-0.971169
721.00,-0.167045,-0.795357
722.00,0.031840,-0.837164
723.00,0.952123,-0.440039
724.00,2.058918,-0.084864
725.00,0.061871,0.408600
726.00,1.479053,1.244405
727.00,1.823351,0.855136
728.00,-2.235550,0.733004
729.00,0.127441,1.357019
730.00,-0.541924,-0.196953
731.00,-0.452221,-0.735387
732.00,0.881113,-0.258426
733.00,-0.706583,-0.403676
734.00,0.384878,0.181353
735.00,-0.712514,0.018529
736.00,-1.944362,-0.079137
737.00,-0.094706,-0.177857
738.00,-0.705227,-1.090656
739.00,2.053961,-0.813335
740.00,0.127920,-0.410821
741.00,0.224258,0.596504
742.00,0.016144,0.814934
743.00,-2.028858,0.217368
744.00,0.531338,0.106524
745.00,-0.484705,-0.848519
746.00,-1.192047,-0.551544
747.00,0.447984,-0.076001
748.00,0.151098,-0.682171
749.00,0.948770,-0.285508
750.00,0.055302,0.193797
751.00,-0.595888,0.476117
752.00,-0.775875,0.393713
753.00,1.267440,-0.195748
754.00,1.002262,-0.558067
755.00,1.095005,0.220892
756.00,-0.429416,0.883807
757.00,-0.781424,0.893791
758.00,-2.001882,0.277547
759.00,2.228643,-0.452970
760.00,0.261120,-1.165077
761.00,1.086436,0.149526
762.00,-0.805784,0.892418
763.00,-0.997532,0.636208
764.00,-0.258835,0.092194
765.00,-0.196430,-0.694408
766.00,-0.898209,-0.521436
767.00,0.095812,-0.223417
768.00,-0.244490,-0.471417
769.00,-1.762333,-0.315302
770.00,0.176305,-0.101470
771.00,0.355564,-0.844683
772.00,0.361308,-0.611123
773.00,-1.131559,0.153052
774.00,1.842256,0.291336
775.00,-0.079061,-0.332365
776.00,-0.539529,0.364057
777.00,0.532781,0.636140
778.00,-0.817611,-0.197410
779.00,1.647443,0.022079
780.00,-2.241116,-0.162353
781.00,-0.832891,0.406702
782.00,-0.092132,-0.353497
783.00,-1.107759,-1.159194
784.00,-0.783357,-0.435458
785.00,-0.639521,-0.547123
786.00,-0.176665,-0.766933
787.00,0.036829,-0.616443
788.00,1.413558,-0.351627
789.00,0.817552,-0.080680
790.00,-0.318025,0.607671
791.00,-1.241339,0.894550
792.00,1.241696,0.230501
793.00,-0.562708,-0.616600
794.00,0.149891,0.042721
795.00,-0.182855,0.190459
796.00,-0.820629,-0.112448
797.00,1.025989,-0.036904
798.00,-0.973617,-0.417505
799.00,-0.423325,0.113639
800.00,0.400337,-0.053291
801.00,1.618247,-0.521881
802.00,-0.344315,-0.024530
803.00,0.426042,0.826679
804.00,-0.309991,0.488144
805.00,-0.831325,0.108958
806.00,-0.793335,0.027333
807.00,1.553803,-0.459370
808.00,-0.963532,-0.666457
809.00,1.123045,0.326014
810.00,-0.380362,0.154451
811.00,0.325480,0.161445
812.00,0.139289,0.239671
813.00,-0.805756,0.031242
814.00,1.579774,0.173156
815.00,1.474213,-0.278831
816.00,-0.422953,0.370313
817.00,-0.020011,1.207294
818.00,-0.191220,0.440899
819.00,-2.650003,-0.109936
820.00,-1.421947,-0.100919
821.00,0.006457,-1.201761
822.00,-1.243907,-1.634601
823.00,1.113396,-0.640254
824.00,1.150512,-0.589602
825.00,0.704075,-0.009462
826.00,-0.827389,0.870260
827.00,-1.142735,0.779048
828.00,0.060839,-0.036680
829.00,0.805570,-0.774037
830.00,0.753621,-0.443026
831.00,0.285118,0.324643
832.00,0.742017,0.626518
833.00,-1.254542,0.440092
834.00,1.288569,0.459687
835.00,0.197872,-0.237023
836.00,0.601984,0.095426
837.00,-1.011259,0.537293
838.00,0.763997,0.376874
839.00,-0.149856,-0.187805
840.00,0.879427,-0.039282
841.00,-0.019009,0.196077
842.00,1.346445,0.342477
843.00,0.381178,0.325968
844.00,0.758007,0.598578
845.00,0.788395,0.683335
846.00,-0.985948,0.518415
847.00,-0.425777,0.646044
848.00,-1.220225,-0.086838
849.00,0.776266,-0.530871
850.00,-0.019940,-0.719240
851.00,-0.823083,-0.155335
852.00,0.098563,0.244966
853.00,0.153131,-0.332835
854.00,-1.793554,-0.272462
855.00,-1.699496,0.072015
856.00,-0.331190,-0.704412
857.00,0.717483,-1.408563
858.00,1.372827,-0.857824
859.00,-1.110501,0.111140
860.00,1.296889,0.844567
861.00,-1.423866,0.077673
862.00,-0.512934,0.179416
863.00,-1.379140,-0.143068
864.00,-0.482197,-0.722159
865.00,-0.099173,-0.832371
866.00,0.481219,-0.759132
867.00,1.999052,-0.278924
868.00,1.212699,0.145794
869.00,0.461417,1.032084
870.00,0.617895,1.305760
871.00,1.215167,0.737566
872.00,-1.519438,0.492398
873.00,-1.058528,0.777046
874.00,1.534375,-0.154222
875.00,-0.085332,-0.989586
876.00,-0.160614,0.191222
877.00,0.073692,0.509032
878.00,-1.239341,-0.048730
879.00,-0.582875,-0.030187
880.00,-0.270750,-0.507660
881.00,-0.495171,-0.722752
882.00,-1.391966,-0.385727
883.00,0.705774,-0.340472
884.00,-0.314651,-0.795575
885.00,-0.595563,-0.253464
886.00,-1.058957,0.083886
887.00,0.803369,-0.352394
888.00,0.153781,-0.687555
889.00,-0.175766,-0.087178
890.00,0.511858,0.335334
891.00,-1.159882,0.010609
892.00,0.685567,0.155001
893.00,-2.574198,-0.305484
894.00,0.390522,-0.133880
895.00,-1.937404,-0.874695
896.00,-0.074550,-0.801105
897.00,-0.272842,-0.767937
898.00,0.388600,-0.774226
899.00,0.874191,-0.214577
900.00,-2.069384,0.051207
901.00,1.322846,0.512260
902.00,0.226518,-0.533111
903.00,0.878599,-0.199749
904.00,-0.829719,0.534559
905.00,-0.324645,0.505241
906.00,-0.340295,-0.002582
907.00,1.272504,-0.421987
908.00,-1.510870,-0.297918
909.00,1.416380,0.397840
910.00,-0.606656,-0.169720
911.00,-1.202840,0.069374
912.00,1.026515,0.234923
913.00,-0.545543,-0.698201
914.00,0.494686,-0.040434
915.00,-0.857936,0.116786
916.00,2.574889,0.036644
917.00,1.103749,-0.192368
918.00,0.475232,0.783698
919.00,-1.759622,1.430930
920.00,-1.400364,0.719004
921.00,-0.755522,-0.518271
922.00,-0.024407,-1.255517
923.00,-0.224942,-0.923218
924.00,1.270480,-0.358005
925.00,1.317819,-0.137422
926.00,0.641447,0.452882
927.00,0.230732,1.041274
928.00,-0.127517,0.826593
929.00,-1.073800,0.394649
930.00,0.340711,0.062399
931.00,-0.453982,-0.496961
932.00,-0.334770,-0.271039
933.00,-0.809724,-0.102031
